subtype,hemisphere,year,fitness,clade
H3N2,North,2015,-1.496951055663459,3C.2
H3N2,North,2015,-1.5042376939853326,3C.3a
H3N2,North,2015,-3.0207112258137525,3C.2a3
H3N2,North,2015,-4.607464972818415,3C.2a1b.2a.1a.1
