subtype,hemisphere,year,fitness,clade
H1N1,North,2020,-1.4351327410084451,6B.1A.5a.1
H1N1,North,2020,-1.4383065284515955,6B.1A.5b
H1N1,North,2020,-2.1946974044446947,6B.1A.5a
H1N1,North,2020,-2.6894385275684396,6B.1A.7
H1N1,North,2020,-3.0445539134274093,6B.1A.5a.2
