subtype,hemisphere,year,fitness,clade
H3N2,North,2020,-1.2889204014574047,3C.3a1
H3N2,North,2020,-1.345469244069699,3C.2a1b.2b
H3N2,North,2020,-1.3847187576302116,3C.2a1b.1b
H3N2,North,2020,-1.4027138608995557,3C.2a3
H3N2,North,2020,-1.6552279446597873,3C.2a1b.1a
H3N2,North,2020,-1.9880427647356482,3C.2a1b.1
H3N2,North,2020,-2.4373606586700283,3C.2a1b.2a
H3N2,North,2020,-3.7733822521303897,3C.2a1b.2
H3N2,North,2020,-7.15208385726361,3C.2a2
