subtype,hemisphere,year,fitness,clade
H3N2,South,2024,-1.3037578289857186,3C.2a1b.2a.2a.3a.1
H3N2,South,2024,-1.3957248957966324,3C.2a1b.2a.2a.3a
H3N2,South,2024,-1.402435896603514,3C.2a1b.2a.2a.3b
H3N2,South,2024,-1.420257076705753,3C.2a1b.2a.2b
H3N2,South,2024,-1.6056855202299571,3C.2a1b.2a.1a
H3N2,South,2024,-2.0360830120834352,3C.2a1b.2a.2a.3
H3N2,South,2024,-7.061640514651744,3C.2a1b.2a.2a.1b
H3N2,South,2024,-8.518537026695464,3C.2a1b.2a.2a
