subtype,hemisphere,year,fitness,clade
H3N2,North,2019,-1.2642144639338642,3C.3a1
H3N2,North,2019,-1.2821548412011339,3C.3a
H3N2,North,2019,-1.3195612225675912,3C.2a1b.1b
H3N2,North,2019,-1.3201588463023148,3C.2a3
H3N2,North,2019,-1.3368068110633928,3C.2a1b.1
H3N2,North,2019,-1.5384686009280557,3C.2a1b.2
H3N2,North,2019,-3.096985334389862,3C.2a2
H3N2,North,2019,-3.633908402825179,3C.2a1
