subtype,hemisphere,year,fitness,clade
H3N2,South,2013,-1.2721450004071835,3C.2
H3N2,South,2013,-1.3261810164821506,3C.3a
H3N2,South,2013,-4.511128898596441,3C.2a1b.2a.1a.1
