subtype,hemisphere,year,fitness,clade
H1N1,South,2023,-1.9116503529609812,6B.1A.5a.2a
H1N1,South,2023,-1.9197118155887638,6B.1A.5a.1
H1N1,South,2023,-2.2111775609026227,6B.1A.5a.2a.1
