subtype,hemisphere,year,fitness,clade
H3N2,North,2021,-1.5074461111052444,3C.2a1b.2a.2
H3N2,North,2021,-2.4920070916823738,3C.2a1b.2a.1a
H3N2,North,2021,-4.694710136539974,3C.2a1b.1a
