subtype,hemisphere,year,fitness,clade
H3N2,North,2022,-1.260443554796196,3C.2a1b.2a.2a.1a
H3N2,North,2022,-1.3081090850012491,3C.2a1b.2a.2a.1
H3N2,North,2022,-1.3534631553705838,3C.2a1b.2a.2a.3
H3N2,North,2022,-2.0067032001884293,3C.2a1b.2a.2a.2
H3N2,North,2022,-3.1668541297359596,3C.2a1b.2a.2a
H3N2,North,2022,-3.6980835796693334,3C.2a1b.2a.2
H3N2,North,2022,-4.193645925826688,3C.2a1b.1a
H3N2,North,2022,-4.1968539605039155,3C.2a1b.2a.2c
