subtype,hemisphere,year,fitness,clade
H1N1,South,2022,-1.704772450344088,6B.1A.5a.1
H1N1,South,2022,-2.3223882645351424,6B.1A.5a.2a
H1N1,South,2022,-2.474240247474251,6B.1A.5a.2
