subtype,hemisphere,year,fitness,clade
H3N2,North,2017,-1.2915454823130357,3C.3a
H3N2,North,2017,-1.3844501628797052,3C.2a2
H3N2,North,2017,-1.5279101384152405,3C.2a
H3N2,North,2017,-1.5541620788882615,3C.2
H3N2,North,2017,-1.6195225613147732,3C.2a3
H3N2,North,2017,-1.6667588887011784,3C.2a1
