subtype,hemisphere,year,fitness,clade
H1N1,North,2019,-1.3491585681343348,6B.1A.5a
H1N1,North,2019,-1.5407620781499636,6B.1A.5b
H1N1,North,2019,-1.6402283007981908,6B.1A.5
H1N1,North,2019,-1.744702614562562,6B.1A
H1N1,North,2019,-1.8145340837744612,6B.1A.1
H1N1,North,2019,-1.8983057811290127,6B.1A.7
H1N1,North,2019,-2.0764441828914713,6B.1A.2
H1N1,North,2019,-2.225008261842218,6B.1A.3
H1N1,North,2019,-2.234575546393952,6B.1A.6
