subtype,hemisphere,year,fitness,clade
H1N1,South,2020,-1.240562029860867,6B.1A.5b
H1N1,South,2020,-2.012074831284492,6B.1A.7
H1N1,South,2020,-2.021808867373923,6B.1A.1
H1N1,South,2020,-2.023113081864614,6B.1A.6
H1N1,South,2020,-2.064784866457757,6B.1A.5a
H1N1,South,2020,-2.446123319359049,6B.1A
H1N1,South,2020,-2.516710044670515,6B.1A.2
